"Date & Time","Usage [kW]","Generation [kW]","L1 Voltage [V]","L2 Voltage [V]","POWER [kW]","POWER* [kVA]","POWER-FACTOR []","LIGHTS [A]","MICROWAVE [A]","KITCHEN1 [A]","DRYER [A]","HEATING1 [A]","RANGE2 [A]","BATHROOM [A]","WASHER [A]","AC [A]","DISHWASHER [A]","MAINS1 [A]","MAINS2 [A]"
2019-12-06 15:22:00,-0.056433333,-0.000000000,122.419905815,123.190389185,-0.056433333,0.179400000,0.314666682,0.665766698,0.147716674,0.149200007,0.150800007,0.146400007,0.177600008,0.142450007,0.143916674,0.147100007,0.141700007,0.877000042,0.582983361
2019-12-06 15:21:00,-0.056983333,-0.000000000,122.429022482,123.223505853,-0.056983333,0.179766667,0.317100015,0.667000032,0.146983340,0.149400007,0.150866674,0.145616674,0.177133342,0.141150007,0.143566673,0.145316674,0.141616673,0.879300042,0.583300028
2019-12-06 15:20:00,-0.056450000,-0.000000000,122.324939143,123.209955852,-0.056450000,0.178516667,0.316300015,0.665066698,0.147533340,0.149733340,0.151983341,0.145916674,0.178650008,0.143383340,0.144083340,0.145116674,0.143283340,0.876083375,0.576950027
2019-12-06 15:19:00,-0.056500000,-0.000000000,122.340339144,123.135372515,-0.056500000,0.178550000,0.316550015,0.665750032,0.146966674,0.149633340,0.151266674,0.148033340,0.177166675,0.142550007,0.145016674,0.146483340,0.141883340,0.879933375,0.573816694
2019-12-06 15:18:00,-0.056133333,-0.000000000,122.389622480,123.092155847,-0.056133333,0.178383333,0.314783348,0.665516698,0.147050007,0.149500007,0.150083340,0.146883340,0.177200008,0.143016673,0.143366673,0.147050007,0.139900007,0.874800042,0.577450027
2019-12-06 15:17:00,-0.056550000,-0.000000000,122.455055816,123.087889180,-0.056550000,0.178750000,0.316400015,0.665300032,0.147416674,0.149983340,0.150266674,0.147033340,0.176950008,0.143550007,0.145650007,0.145483340,0.142416673,0.877200042,0.578166694
2019-12-06 15:16:00,-0.056333333,-0.000000000,122.468939150,123.122422515,-0.056333333,0.179300000,0.314316682,0.665516698,0.147183340,0.149733340,0.151633341,0.147383340,0.176950008,0.142016673,0.144850007,0.147066674,0.141850007,0.879400042,0.579933361
2019-12-06 15:15:00,-0.056216667,-0.000000000,122.457905816,123.101872514,-0.056216667,0.179350000,0.313550015,0.665283365,0.146516674,0.149916674,0.150300007,0.146050007,0.176650008,0.144000007,0.143916674,0.146100007,0.142833340,0.879100042,0.580850028
2019-12-06 15:14:00,-0.056500000,-0.000000000,122.516272486,122.959505840,-0.056500000,0.178250000,0.317000015,0.666033365,0.146816674,0.150666674,0.149516674,0.147750007,0.177900008,0.143000007,0.144016674,0.146316674,0.142416673,0.875066708,0.576783361
2019-12-06 15:13:00,-0.056566667,-0.000000000,122.487072484,122.968755841,-0.056566667,0.178050000,0.317800015,0.667083365,0.146600007,0.149983340,0.150283340,0.147300007,0.176783342,0.142700007,0.145233340,0.146683340,0.143350007,0.875816708,0.574366694
2019-12-06 15:12:00,-0.056566667,-0.000000000,122.509489152,122.739872496,-0.056566667,0.179083333,0.315950015,0.668350032,0.145983340,0.149016674,0.152166674,0.146383340,0.177700008,0.141716673,0.145033340,0.146883340,0.142266673,0.880883375,0.579383361
2019-12-06 15:11:00,-0.056400000,-0.000000000,122.542822487,122.528705820,-0.056400000,0.178050000,0.316916682,0.668516698,0.146450007,0.150033340,0.151333341,0.146766674,0.177150008,0.143333340,0.144100007,0.147550007,0.142950007,0.877833375,0.575350027
2019-12-06 15:10:00,-0.056600000,-0.000000000,122.552405821,122.580005822,-0.056600000,0.178966667,0.316400015,0.667566698,0.146083340,0.149816674,0.150966674,0.146750007,0.176866675,0.142683340,0.144400007,0.146050007,0.142233340,0.882983375,0.577166694
2019-12-06 15:09:00,-0.056066667,-0.000000000,122.640455825,122.193422471,-0.056066667,0.176700000,0.317383348,0.666750032,0.147516674,0.149916674,0.151350007,0.144166674,0.178500008,0.143416673,0.143666673,0.144850007,0.141816673,0.874766708,0.569133360
2019-12-06 15:08:00,-0.056216667,-0.000000000,122.678972494,122.149372468,-0.056216667,0.178233333,0.315483348,0.666950032,0.145716674,0.150950007,0.149483340,0.146383340,0.177533342,0.141000007,0.144466674,0.145550007,0.141766673,0.881683375,0.574983361
2019-12-06 15:07:00,-0.056583333,-0.000000000,122.696189161,122.368139146,-0.056583333,0.177950000,0.318066682,0.665350032,0.147016674,0.147950007,0.150716674,0.147233340,0.178150008,0.142933340,0.142350007,0.146700007,0.141100007,0.876916708,0.575833361
2019-12-06 15:06:00,-0.056533333,-0.000000000,122.633939158,122.672739160,-0.056533333,0.178450000,0.316900015,0.666266698,0.147400007,0.147000007,0.150933341,0.145883340,0.177850008,0.144283340,0.145650007,0.145883340,0.141016673,0.878000042,0.576883361
2019-12-06 15:05:00,-0.114466667,-0.000000000,122.608655824,122.653255826,-0.114466667,0.210550000,0.520750025,0.668083365,0.146533340,0.573783361,0.151283341,0.148400007,0.178216675,0.141850007,0.145366674,0.146000007,0.140500007,0.877733375,0.839333373
2019-12-06 15:04:00,-0.158533333,-0.000000000,122.625872491,122.766105831,-0.158533333,0.235600000,0.672916699,0.666333365,0.145916674,0.888216709,0.149200007,0.148400007,0.179533342,0.143466673,0.143683340,0.146366674,0.139966673,0.876700042,1.043650050
2019-12-06 15:03:00,-0.158866667,-0.000000000,122.561272488,122.993272509,-0.158866667,0.236483333,0.671833365,0.666416698,0.146233340,0.889816709,0.151216674,0.145916674,0.177733342,0.141983340,0.146416674,0.144533340,0.142833340,0.881283375,1.045150050
2019-12-06 15:02:00,-0.158850000,-0.000000000,122.542605820,122.668439160,-0.158850000,0.236183333,0.672666699,0.665900032,0.147566674,0.891750042,0.150666674,0.148533340,0.177550008,0.143500007,0.143600007,0.145283340,0.142600007,0.877300042,1.049250050
2019-12-06 15:01:00,-0.158800000,-0.000000000,122.611089157,122.705655828,-0.158800000,0.236183333,0.672400032,0.665383365,0.147683340,0.892866709,0.150833340,0.147350007,0.178200008,0.141650007,0.143550007,0.144666674,0.141033340,0.876550042,1.048933383
2019-12-06 15:00:00,-0.159300000,-0.000000000,122.500539152,122.779005832,-0.159300000,0.236166667,0.674550032,0.666533365,0.147466674,0.896650043,0.149966674,0.146000007,0.177466675,0.141516673,0.143783340,0.146683340,0.141800007,0.877850042,1.048050050
2019-12-06 14:59:00,-0.160016667,-0.000000000,122.275005808,123.234255853,-0.160016667,0.237366667,0.674150032,0.664966698,0.147066674,0.900850043,0.150483340,0.147233340,0.177716675,0.142050007,0.143783340,0.143916674,0.140783340,0.878233375,1.056150050
2019-12-06 14:58:00,-0.160500000,-0.000000000,122.180922470,123.379222527,-0.160500000,0.238100000,0.674066699,0.665283365,0.147700007,0.904316710,0.149533340,0.145666674,0.178000008,0.142983340,0.144066674,0.146916674,0.142616673,0.881616709,1.058466717
2019-12-06 14:57:00,-0.160216667,-0.000000000,122.207305805,123.284572522,-0.160216667,0.237700000,0.674066699,0.664466698,0.147633340,0.907383376,0.151400007,0.145733340,0.177433342,0.142033340,0.144450007,0.146600007,0.142816673,0.877316708,1.060000050
2019-12-06 14:56:00,-0.160916667,-0.000000000,122.275955808,123.130255848,-0.160916667,0.237433333,0.677766699,0.665166698,0.145266674,0.908766710,0.149016674,0.147050007,0.178350008,0.142750007,0.143850007,0.145766674,0.141716673,0.875533375,1.060250050
2019-12-06 14:55:00,-0.161550000,-0.000000000,122.349955811,123.080405846,-0.161550000,0.238400000,0.677683366,0.665466698,0.147350007,0.913350043,0.150433340,0.146083340,0.177483342,0.143466673,0.145066674,0.146300007,0.140316673,0.876100042,1.067300051
2019-12-06 14:54:00,-0.161366667,-0.000000000,122.312139143,123.203755852,-0.161366667,0.238250000,0.677283366,0.665566698,0.147766674,0.916783377,0.150166674,0.146583340,0.177800008,0.141933340,0.144150007,0.146950007,0.141683340,0.876583375,1.064883384
2019-12-06 14:53:00,-0.161950000,-0.000000000,122.324322477,123.264005855,-0.161950000,0.238716667,0.678500032,0.664833365,0.148583340,0.920600044,0.151400007,0.146833340,0.176833342,0.144233340,0.143383340,0.146100007,0.141100007,0.874150042,1.070483384
2019-12-06 14:52:00,-0.162716667,-0.000000000,122.257339140,123.289305856,-0.162716667,0.239800000,0.678566699,0.664500032,0.148100007,0.924966711,0.150983341,0.147283340,0.176916675,0.142700007,0.144950007,0.145516674,0.142466673,0.880016708,1.074100051
2019-12-06 14:51:00,-0.163383333,-0.000000000,122.218755805,123.269605855,-0.163383333,0.240550000,0.679350032,0.665066698,0.146800007,0.931266711,0.150733340,0.147833340,0.178650008,0.143066673,0.143600007,0.146983340,0.141650007,0.877916708,1.082816718
2019-12-06 14:50:00,-0.163700000,-0.000000000,122.289872475,123.271472522,-0.163700000,0.240466667,0.680816699,0.665050032,0.147783340,0.934516711,0.151816674,0.146116674,0.178366675,0.142916673,0.145666674,0.145033340,0.142316673,0.876933375,1.082400051
2019-12-06 14:49:00,-0.164833333,-0.000000000,122.329472477,123.149072516,-0.164833333,0.240966667,0.684050032,0.665550032,0.146916674,0.940866711,0.151100007,0.146866674,0.179183342,0.143550007,0.143933340,0.144933340,0.140850007,0.876633375,1.087200052
2019-12-06 14:48:00,-0.164900000,-0.000000000,122.377039146,123.210155852,-0.164900000,0.241666667,0.682416699,0.665016698,0.146683340,0.943716711,0.151816674,0.147266674,0.177283342,0.142333340,0.142700007,0.146333340,0.141950007,0.877616708,1.091333385
2019-12-06 14:47:00,-0.165416667,-0.000000000,122.337039144,123.268522522,-0.165416667,0.242050000,0.683383366,0.664200032,0.146883340,0.947300045,0.151350007,0.146850007,0.177400008,0.142516673,0.145116674,0.145450007,0.142466673,0.877100042,1.094733385
2019-12-06 14:46:00,-0.165583333,-0.000000000,122.437655815,123.300705856,-0.165583333,0.241833333,0.684750033,0.664150032,0.146983340,0.947583378,0.148983340,0.145966674,0.178066675,0.142533340,0.144333340,0.145683340,0.142450007,0.874900042,1.093983385
2019-12-06 14:45:00,-0.166083333,-0.000000000,122.385039146,123.173522517,-0.166083333,0.242550000,0.684783366,0.665483365,0.146916674,0.949350045,0.151850007,0.147833340,0.177850008,0.143783340,0.144366674,0.144316674,0.141333340,0.875566708,1.100600052
2019-12-06 14:44:00,-0.176416667,-0.000000000,122.404705814,123.255772521,-0.176416667,0.251866667,0.700316700,0.664000032,0.146633340,1.031666716,0.151633341,0.147666674,0.177116675,0.143250007,0.143750007,0.145916674,0.140383340,0.878900042,1.172783389
2019-12-06 14:43:00,-0.096283333,-0.000000000,122.416555814,123.224289186,-0.096283333,0.220850000,0.397150019,0.664466698,0.146450007,0.558300027,0.150916674,0.145700007,0.177716675,0.142883340,0.144100007,0.145616674,0.141766673,0.878750042,0.919916710
2019-12-06 14:42:00,-0.056233333,-0.000000000,122.436972482,123.213439186,-0.056233333,0.178683333,0.314766682,0.664233365,0.148633340,0.149333340,0.150583340,0.148333340,0.177233342,0.143900007,0.143516673,0.147416674,0.141800007,0.876616708,0.577100027
2019-12-06 14:41:00,-0.057016667,-0.000000000,122.426089148,123.279005855,-0.057016667,0.179950000,0.316983348,0.664266698,0.146900007,0.149850007,0.150200007,0.147700007,0.176800008,0.142083340,0.143916674,0.146616674,0.142250007,0.881250042,0.582633361
2019-12-06 14:40:00,-0.056316667,-0.000000000,122.415722481,123.173755850,-0.056316667,0.177866667,0.316750015,0.667100032,0.146550007,0.150366674,0.151716674,0.148383340,0.177950008,0.142016673,0.143800007,0.144666674,0.141116673,0.875233375,0.572416694
2019-12-06 14:39:00,-0.068383333,-0.000000000,122.476172484,123.172755850,-0.068383333,0.188633333,0.356316684,0.665666698,0.146900007,0.279833347,0.150816674,0.147783340,0.177733342,0.141983340,0.144850007,0.146216674,0.141100007,0.877216708,0.658016698
2019-12-06 14:38:00,-0.105083333,-0.000000000,122.355755812,123.305722523,-0.105083333,0.218583333,0.480650023,0.665700032,0.147416674,0.683433366,0.151466674,0.145250007,0.177833342,0.142383340,0.143533340,0.146250007,0.141566673,0.877250042,0.902450043
2019-12-06 14:37:00,-0.106616667,-0.000000000,122.314989143,123.164239183,-0.106616667,0.218766667,0.487050023,0.664233365,0.148000007,0.697716700,0.151100007,0.145866674,0.177400008,0.143683340,0.143983340,0.146633340,0.141900007,0.873250041,0.909316710
2019-12-06 14:36:00,-0.111033333,-0.000000000,122.437855815,123.038772511,-0.111033333,0.224650000,0.494150023,0.665950032,0.148166674,0.747483369,0.150900007,0.146100007,0.177350008,0.143983340,0.144200007,0.147266674,0.140833340,0.878950042,0.951383379
2019-12-06 14:35:00,-0.112000000,-0.000000000,122.385922480,123.043772511,-0.112000000,0.225800000,0.495850024,0.664516698,0.146850007,0.762600036,0.152033341,0.147066674,0.176716675,0.143633340,0.144533340,0.145350007,0.140616673,0.874350042,0.965933379
2019-12-06 14:34:00,-0.110316667,-0.000000000,122.319622477,123.224305853,-0.110316667,0.224566667,0.491033357,0.664816698,0.147716674,0.746183369,0.150033340,0.147066674,0.178366675,0.142816673,0.143666673,0.145083340,0.139933340,0.876316708,0.953233379
2019-12-06 14:33:00,-0.110100000,-0.000000000,122.386139146,123.230122520,-0.110100000,0.223516667,0.492483357,0.666150032,0.146550007,0.736250035,0.150666674,0.147516674,0.176850008,0.143333340,0.144783340,0.145550007,0.142766673,0.879516708,0.940666711
2019-12-06 14:32:00,-0.110316667,-0.000000000,122.377539146,123.126205848,-0.110316667,0.223900000,0.492450023,0.666383365,0.148916674,0.739133368,0.151150007,0.146483340,0.177150008,0.141633340,0.143033340,0.145883340,0.140516673,0.876266708,0.948100045
2019-12-06 14:31:00,-0.109283333,-0.000000000,122.226172472,123.037205844,-0.109283333,0.222450000,0.491100023,0.664150032,0.146233340,0.727616701,0.151600007,0.145983340,0.177100008,0.144550007,0.143733340,0.147183340,0.141333340,0.878683375,0.935433378
2019-12-06 14:30:00,-0.110600000,-0.000000000,122.356605812,123.083739179,-0.110600000,0.224450000,0.492716690,0.672183365,0.146350007,0.736533368,0.152483341,0.146466674,0.177066675,0.144966674,0.143650007,0.146250007,0.140850007,0.886833375,0.942316711
2019-12-06 14:29:00,-0.109533333,-0.000000000,122.331072477,123.066255845,-0.109533333,0.223333333,0.490383357,0.666266698,0.145950007,0.735166702,0.149783340,0.146466674,0.177450008,0.142966673,0.143250007,0.145300007,0.142466673,0.877766708,0.942466711
2019-12-06 14:28:00,-0.109766667,-0.000000000,122.256805807,123.050122511,-0.109766667,0.222800000,0.492616690,0.666250032,0.146633340,0.736433368,0.151416674,0.145383340,0.176450008,0.143050007,0.144766674,0.145066674,0.141600007,0.873416708,0.943366711
2019-12-06 14:27:00,-0.108966667,-0.000000000,122.393372480,122.909372505,-0.108966667,0.222450000,0.489783357,0.664783365,0.146850007,0.728200035,0.151466674,0.147150007,0.176866675,0.143900007,0.146950007,0.146316674,0.141400007,0.877400042,0.936333378
2019-12-06 14:26:00,-0.109716667,-0.000000000,122.473155817,123.038105844,-0.109716667,0.223966667,0.489816690,0.664283365,0.145633340,0.742533369,0.150466674,0.145683340,0.177433342,0.143600007,0.143866673,0.144916674,0.141066673,0.874666708,0.950033378
2019-12-06 14:25:00,-0.111600000,-0.000000000,122.334589144,122.988189175,-0.111600000,0.225450000,0.495000024,0.664516698,0.147566674,0.762033370,0.151316674,0.147266674,0.176233342,0.142116673,0.144233340,0.145550007,0.141750007,0.876500042,0.961750046
2019-12-06 14:24:00,-0.110583333,-0.000000000,122.355989145,122.917755838,-0.110583333,0.223600000,0.494416690,0.664366698,0.146783340,0.746133369,0.149716674,0.146833340,0.176200008,0.142116673,0.144866674,0.145266674,0.141850007,0.877683375,0.945650045
2019-12-06 14:23:00,-0.109916667,-0.000000000,122.307405809,123.010905843,-0.109916667,0.223016667,0.492833357,0.665600032,0.147066674,0.740916702,0.149283340,0.144633340,0.177883342,0.143750007,0.144966674,0.146316674,0.142700007,0.876366708,0.942050045
2019-12-06 14:22:00,-0.111616667,-0.000000000,122.262355807,122.970755841,-0.111616667,0.224866667,0.496283357,0.667050032,0.147900007,0.755016703,0.152316674,0.145250007,0.176383342,0.141866673,0.143716673,0.145183340,0.142333340,0.877216708,0.956900045
2019-12-06 14:21:00,-0.113466667,-0.000000000,122.217072472,123.049305845,-0.113466667,0.226833333,0.500283357,0.665033365,0.146216674,0.777533370,0.149950007,0.146733340,0.177733342,0.142150007,0.144966674,0.144566674,0.141750007,0.875533375,0.974383380
2019-12-06 14:20:00,-0.114266667,-0.000000000,122.375555813,122.976505841,-0.114266667,0.228700000,0.499583357,0.664633365,0.147566674,0.790183371,0.151116674,0.146533340,0.177833342,0.143933340,0.145516674,0.145916674,0.141733340,0.876600042,0.987983380
2019-12-06 14:19:00,-0.113966667,-0.000000000,122.202339138,122.846422502,-0.113966667,0.227933333,0.499983357,0.665383365,0.146383340,0.785816704,0.151416674,0.146416674,0.175983342,0.142766673,0.144350007,0.145783340,0.142016673,0.877716708,0.982783380
2019-12-06 14:18:00,-0.113583333,-0.000000000,122.167822469,122.841872501,-0.113583333,0.226633333,0.501183357,0.664416698,0.145000007,0.782900037,0.152700007,0.147250007,0.177683342,0.142550007,0.143633340,0.146633340,0.141083340,0.874750042,0.975616713
2019-12-06 14:17:00,-0.118700000,-0.000000000,122.357539145,122.781755832,-0.118700000,0.233250000,0.508933358,0.664566698,0.148416674,0.844900040,0.151150007,0.146333340,0.177000008,0.143200007,0.144783340,0.145050007,0.140933340,0.869016708,1.034216716
2019-12-06 14:16:00,-0.119416667,-0.000000000,122.250755807,122.775522498,-0.119416667,0.234683333,0.508816691,0.666083365,0.146966674,0.848916707,0.151466674,0.145400007,0.178450008,0.142683340,0.144750007,0.145500007,0.140866673,0.877483375,1.038516716
2019-12-06 14:15:00,-0.119416667,-0.000000000,122.310522476,122.918972505,-0.119416667,0.234133333,0.510050024,0.664816698,0.146916674,0.845416707,0.150500007,0.146933340,0.177316675,0.143450007,0.143800007,0.145833340,0.142600007,0.878933375,1.030883382
2019-12-06 14:14:00,-0.119016667,-0.000000000,122.453839150,122.798505833,-0.119016667,0.234016667,0.508633357,0.665066698,0.146616674,0.843650040,0.151116674,0.146700007,0.177900008,0.142033340,0.144216674,0.146866674,0.142733340,0.875883375,1.032800049
2019-12-06 14:13:00,-0.119166667,-0.000000000,122.280989141,122.907039171,-0.119166667,0.233700000,0.509900024,0.664733365,0.148183340,0.845516707,0.150450007,0.146050007,0.176766675,0.144416674,0.144750007,0.144833340,0.143216673,0.875683375,1.030966716
2019-12-06 14:12:00,-0.118500000,-0.000000000,122.300639142,122.677805827,-0.118500000,0.233533333,0.507383357,0.665816698,0.146466674,0.841666707,0.150300007,0.145716674,0.176600008,0.143333340,0.143750007,0.146616674,0.140333340,0.874816708,1.031900049
2019-12-06 14:11:00,-0.118533333,-0.000000000,122.397355814,122.828655834,-0.118533333,0.233883333,0.506816691,0.665700032,0.147300007,0.841950040,0.151550007,0.147466674,0.178116675,0.144283340,0.144800007,0.146266674,0.141666673,0.878066708,1.029683382
2019-12-06 14:10:00,-0.186466667,-0.000000000,122.242489140,122.893639170,-0.186466667,0.280800000,0.651966698,0.665850032,0.146233340,1.273450060,0.150566674,0.146783340,0.177783342,0.143166673,0.144950007,0.146450007,0.141433340,0.881766709,1.410633400
2019-12-06 14:09:00,-0.222550000,-0.000000000,122.190955804,122.941022506,-0.222550000,0.304533333,0.730700035,0.664716698,0.146700007,1.488533404,0.150816674,0.145000007,0.176550008,0.148033340,0.144150007,0.146150007,0.141783340,0.887516709,1.599266743
2019-12-06 14:08:00,-0.229733333,-0.000000000,122.348205811,123.011739176,-0.229733333,0.309316667,0.742800035,0.666833365,0.146550007,1.487833404,0.150916674,0.146716674,0.177183342,0.163183341,0.144600007,0.145366674,0.141100007,0.919950044,1.603350076
