### UNIX-Timestamp, Date/Time, Discharge(Wh), Charge(Wh), Production(Wh), Consumption(Wh), Feed-in(Wh), From grid(Wh), State of Charge(%)
1577866320,01.01.2020 09:12:00,0,5,2.1,7.1,0,10,75
1577866440,01.01.2020 09:14:00,0,9.33,4.47,15.83,0,20.69,75
1577866500,01.01.2020 09:15:00,0,3.78,3.53,20.13,0,20.38,75
1577866740,01.01.2020 09:19:00,0,14.2,16.6,12.6,0,10.2,75
1577866800,01.01.2020 09:20:00,0,3.63,3.93,3.1,0,2.8,75
1577866920,01.01.2020 09:22:00,0,7.5,7.93,31.47,0,31.04,76
1577866980,01.01.2020 09:23:00,0,4.17,3.87,11.32,0,11.62,76
1577867100,01.01.2020 09:25:00,0,9.9,7.23,14.07,0,16.74,76
1577867340,01.01.2020 09:29:00,0,20,14.87,72.47,0,77.6,76
1577867460,01.01.2020 09:31:00,0,10,7.07,29.7,0,32.63,76
1577867700,01.01.2020 09:35:00,0,20,13.8,15.6,0,21.8,76
1577867820,01.01.2020 09:37:00,0,10,7.03,40.03,0,43,76
1577868060,01.01.2020 09:41:00,0,5.2,14.6,78.4,0,69,76
1577868120,01.01.2020 09:42:00,0,4.95,3.7,15.12,0,16.37,76
1577868180,01.01.2020 09:43:00,0,5,3.88,3,0,4.12,76
1577868300,01.01.2020 09:45:00,0,10,8,25.6,0,27.6,76
1577868360,01.01.2020 09:46:00,0,4.78,3.88,13.3,0,14.2,76
1577868540,01.01.2020 09:49:00,0,15,10.55,12.8,0,17.25,76
1577868600,01.01.2020 09:50:00,0,5,3.53,13.05,0,14.52,76
1577868720,01.01.2020 09:52:00,0,10,7.23,23.6,0,26.37,76
1577868780,01.01.2020 09:53:00,0,5,3.63,13.97,0,15.34,76
1577868900,01.01.2020 09:55:00,0,9.33,7.17,39.03,0,41.19,76
1577868960,01.01.2020 09:56:00,0,4.88,3.62,15.1,0,16.36,76
1577869080,01.01.2020 09:58:00,0,9.43,6.97,35.57,0,38.03,76
1577869140,01.01.2020 09:59:00,0,4.2,3.45,23.27,0,24.02,76
1577869260,01.01.2020 10:01:00,0,9.77,6.77,36.07,0,39.07,77
1577869320,01.01.2020 10:02:00,0,4.03,3.32,18.18,0,18.89,77
1577869440,01.01.2020 10:04:00,0,2.33,6.1,53.97,0,50.2,77
1577869500,01.01.2020 10:05:00,0,3.3,3.08,18.12,0,18.34,77
1577869620,01.01.2020 10:07:00,0,4.1,5.97,45.5,0,43.63,77
1577869680,01.01.2020 10:08:00,0,3.45,2.93,14.63,0,15.15,77
1577869800,01.01.2020 10:10:00,0,7.43,6.67,14.83,0,15.59,77
1577869860,01.01.2020 10:11:00,0,3.78,3.68,3.68,0,3.78,77
1577870100,01.01.2020 10:15:00,0,11.13,16.2,37.47,0,32.4,78
1577870160,01.01.2020 10:16:00,0,3.75,3.78,1.98,0,1.95,78
1577870280,01.01.2020 10:18:00,0,10,4,4.63,0,10.63,78
1577870340,01.01.2020 10:19:00,0,4.7,1.55,7.03,0,10.18,78
1577870520,01.01.2020 10:22:00,0,15,8.4,10.5,0,17.1,78
1577870580,01.01.2020 10:23:00,0,5,3.32,5.05,0,6.73,78
1577870640,01.01.2020 10:24:00,0,5,3.6,2.37,0,3.77,78
1577870760,01.01.2020 10:26:00,0,10,6.93,5.03,0,8.1,78
1577870880,01.01.2020 10:28:00,0,10,6.23,14.1,0,17.87,78
1577870940,01.01.2020 10:29:00,0,4.88,3.47,6.95,0,8.36,78
1577871000,01.01.2020 10:30:00,0,4.95,3.72,6.45,0,7.68,78
1577871060,01.01.2020 10:31:00,0,4.05,3.72,7.97,0,8.3,78
1577871180,01.01.2020 10:33:00,0,8.4,7.77,11.63,0,12.26,78
1577871240,01.01.2020 10:34:00,0,4.92,3.98,6.17,0,7.11,78
1577871300,01.01.2020 10:35:00,0,5,4.05,6.83,0,7.78,78
1577871360,01.01.2020 10:36:00,0,4.88,4.25,7.03,0,7.66,78
1577871480,01.01.2020 10:38:00,0,9.6,9.3,15.97,0,16.27,78
1577871540,01.01.2020 10:39:00,0,4.28,4.6,6.52,0,6.2,78
1577871660,01.01.2020 10:41:00,0,9.33,9.57,13.67,0,13.43,78
1577871720,01.01.2020 10:42:00,0,3.5,4.82,7.43,0,6.11,78
1577871780,01.01.2020 10:43:00,0,4.08,4.83,2.88,0,2.13,78
1577872020,01.01.2020 10:47:00,0,20,17.33,3.07,0,5.74,78
1577872140,01.01.2020 10:49:00,0,10,8.7,12.9,0,14.2,78
1577872200,01.01.2020 10:50:00,0,4.38,4.2,21.98,0,22.16,78
1577872260,01.01.2020 10:51:00,0,2.75,3.67,30.12,0,29.2,80
1577872320,01.01.2020 10:52:00,0,0,3.27,39.88,0,36.61,80
1577872500,01.01.2020 10:55:00,0,0,8.8,124.45,0,115.65,80
1577872560,01.01.2020 10:56:00,0,0,3.57,40.67,0,37.1,80
1577872680,01.01.2020 10:58:00,0,1.67,8.53,60.7,0,53.84,80
1577872740,01.01.2020 10:59:00,0,4.78,4.27,13.13,0,13.64,80
1577873100,01.01.2020 11:05:00,0,3.97,5.5,9.07,0,7.54,80
1577873520,01.01.2020 11:12:00,0,4.25,4.82,8.77,0,8.2,80
1577873640,01.01.2020 11:14:00,0,9.6,11.33,17.23,0,15.5,80
1577873820,01.01.2020 11:17:00,0,15,12.7,15.15,0,17.45,80
1577873940,01.01.2020 11:19:00,0,10,6.2,10.53,0,14.33,80
1577874180,01.01.2020 11:23:00,0,17.8,13.93,8.4,0,12.27,80
1577874300,01.01.2020 11:25:00,0,10,5.57,4.23,0,8.66,80
1577874420,01.01.2020 11:27:00,0,8.6,7.53,3.97,0,5.04,80
1577874480,01.01.2020 11:28:00,0,4.12,4.47,3.28,0,2.93,81
1577874540,01.01.2020 11:29:00,0,4.13,4.27,1.9,0,1.76,81
1577874900,01.01.2020 11:35:00,0,4.83,2.87,1.23,0,3.19,81
1577875020,01.01.2020 11:37:00,0,10,6.67,2.4,0,5.73,81
1577875080,01.01.2020 11:38:00,0,4.58,2.73,1.3,0,3.15,81
1577875200,01.01.2020 11:40:00,0,10,5.37,4.17,0,8.8,81
1577875440,01.01.2020 11:44:00,0,14.87,12.47,9.13,0,11.53,81
1577875500,01.01.2020 11:45:00,0,4.08,3.2,2.27,0,3.15,81
1577875620,01.01.2020 11:47:00,0,8.17,6.73,4.43,0,5.87,81
1577875680,01.01.2020 11:48:00,0,6.22,3.27,2.23,0,5.18,81
1577875920,01.01.2020 11:52:00,0,18.8,11.67,8.73,0,15.86,82
1577875980,01.01.2020 11:53:00,0,3.88,2.92,2.2,0,3.16,82
1577876340,01.01.2020 11:59:00,0,4.62,2.13,2.18,0,4.67,82
1577876700,01.01.2020 12:05:00,0,9.95,3.9,0.87,0,6.92,82
1577876820,01.01.2020 12:07:00,0,19.83,8.83,1.57,0,12.57,82
1577877060,01.01.2020 12:11:00,0,20,14.27,3.4,0,9.13,83
1577877180,01.01.2020 12:13:00,0,20,5.9,1.83,0,15.93,83
1577877420,01.01.2020 12:17:00,0,40.33,9.6,3.67,0,34.4,83
1577877540,01.01.2020 12:19:00,0,20,8.5,1.53,0,13.03,83
1577877600,01.01.2020 12:20:00,0,10,4.43,0.75,0,6.32,83
1577877720,01.01.2020 12:22:00,0,20.83,9.87,1.4,0,12.36,83
1577877780,01.01.2020 12:23:00,0,8.75,5.33,0.68,0,4.1,84
1577877840,01.01.2020 12:24:00,0,8.33,5.83,0.63,0,3.13,84
1577877900,01.01.2020 12:25:00,0,10,5.97,0.63,0,4.66,84
1577877960,01.01.2020 12:26:00,0,10.55,6.22,1.03,0,5.36,84
1577878020,01.01.2020 12:27:00,0,9.92,6.35,1.28,0,4.85,84
1577878080,01.01.2020 12:28:00,0,10.28,5.43,1.57,0,6.42,84
1577878260,01.01.2020 12:31:00,0,31,17.75,5.05,0,18.3,84
1577878320,01.01.2020 12:32:00,0,10,7.43,1.48,0,4.05,84
1577878740,01.01.2020 12:39:00,0,15.58,19.55,0.13,3.84,0,86
1577879100,01.01.2020 12:45:00,0,9.87,7.48,1.32,0,3.71,86
1577879460,01.01.2020 12:51:00,0,10,4.67,0.67,0,6,87
1577879520,01.01.2020 12:52:00,0,9.95,4.62,0.65,0,5.98,87
1577879580,01.01.2020 12:53:00,0,10,4.63,0.63,0,6,87
1577879700,01.01.2020 12:55:00,0,20.17,11.13,1.13,0,10.17,87
1577879760,01.01.2020 12:56:00,0,10.13,5.17,0.58,0,5.54,87
1577879940,01.01.2020 12:59:00,0,29.85,17.9,1.5,0,13.45,87
1577880000,01.01.2020 13:00:00,0,10,5.75,0.5,0,4.75,87
1577880120,01.01.2020 13:02:00,0,20,11.23,1.13,0,9.9,88
1577880180,01.01.2020 13:03:00,0,9.97,6.72,0.37,0,3.62,88
1577880240,01.01.2020 13:04:00,0,10.17,7.45,0.27,0,2.99,88
1577880420,01.01.2020 13:07:00,0,34.15,31.8,0,0,2.35,88
1577880480,01.01.2020 13:08:00,0,10.42,10.43,0,0.01,0,88
1577880600,01.01.2020 13:10:00,0,22.1,24.33,0,2.23,0,88
1577880960,01.01.2020 13:16:00,0,12,12.78,0.9,0,0.12,89
1577881020,01.01.2020 13:17:00,0,14.8,16.78,0.43,1.55,0,89
1577881140,01.01.2020 13:19:00,0,24.57,27.7,1.47,1.66,0,89
1577881200,01.01.2020 13:20:00,0,14.25,15.57,0.6,0.72,0,89
1577881260,01.01.2020 13:21:00,0,15,17.6,0.38,2.22,0,89
1577881320,01.01.2020 13:22:00,0,14.97,17.3,0.32,2.01,0,89
1577881380,01.01.2020 13:23:00,0,10.75,10.58,1.1,0,1.27,89
1577881440,01.01.2020 13:24:00,0,11.05,12.27,0.95,0.27,0,89
1577881680,01.01.2020 13:28:00,0,42.2,38.53,4.73,0,8.4,90
1577881740,01.01.2020 13:29:00,0,10.25,9.18,1.23,0,2.3,90
1577882460,01.01.2020 13:41:00,0,10,4.38,0.75,0,6.37,92
1577882520,01.01.2020 13:42:00,0,9.95,4.55,0.73,0,6.13,92
1577882700,01.01.2020 13:45:00,0,30.6,15.8,2.1,0,16.9,92
1577882880,01.01.2020 13:48:00,0,29.6,15.75,2.1,0,15.95,92
1577883060,01.01.2020 13:51:00,0,29.75,9.45,2.55,0,22.85,92
1577883420,01.01.2020 13:57:00,0,10,7.05,0.52,0,3.47,93
1577883540,01.01.2020 13:59:00,0,20,13.27,2.57,0,9.3,93
1577883600,01.01.2020 14:00:00,0,9.97,5.47,1.62,0,6.12,93
1577883780,01.01.2020 14:03:00,0,32.75,16.25,5.2,0,21.7,93
1577883840,01.01.2020 14:04:00,0,11.33,5.13,1.8,0,8,93
1577883900,01.01.2020 14:05:00,0,11.2,4.9,1.78,0,8.08,93
1577883960,01.01.2020 14:06:00,0,10.25,4.68,1.8,0,7.37,93
1577884020,01.01.2020 14:07:00,0,11.53,4.65,1.83,0,8.71,93
1577884080,01.01.2020 14:08:00,0,14.22,4.67,1.85,0,11.4,93
1577884140,01.01.2020 14:09:00,0,14.05,4.73,1.82,0,11.14,93
1577884260,01.01.2020 14:11:00,0,30,10.1,3.5,0,23.4,93
1577884380,01.01.2020 14:13:00,0,30,11.97,3.27,0,21.3,93
1577884500,01.01.2020 14:15:00,0,30,16.67,2.53,0,15.86,93
1577884620,01.01.2020 14:17:00,0,30,16.3,4.9,0,18.6,93
1577884680,01.01.2020 14:18:00,0,15,7.47,1.15,0,8.68,93
1577884920,01.01.2020 14:22:00,0,61.8,20.33,16.67,0,58.14,93
1577884980,01.01.2020 14:23:00,0,15.55,4.68,5.32,0,16.19,93
1577885340,01.01.2020 14:29:00,0,21.67,3.88,5.2,0,22.99,93
1577885460,01.01.2020 14:31:00,0,9.17,6.67,58.93,0,61.43,93
1577885520,01.01.2020 14:32:00,0,5,3.07,29.43,0,31.36,93
1577885880,01.01.2020 14:38:00,0,27.78,3.07,2.97,0,27.68,93
1577886300,01.01.2020 14:45:00,0,9.87,2.68,7.08,0,14.27,95
1577886360,01.01.2020 14:46:00,0,10.53,2.63,4.55,0,12.45,95
1577886420,01.01.2020 14:47:00,0,10.05,2.47,4.7,0,12.28,95
1577886540,01.01.2020 14:49:00,0,13.83,4.53,8.6,0,17.9,100
1577886600,01.01.2020 14:50:00,0,0,2.13,4.4,0,2.27,100
1577886720,01.01.2020 14:52:00,0,0,4.43,9.8,0,5.37,100
1577886780,01.01.2020 14:53:00,0,0,2.1,3.98,0,1.88,100
1577887020,01.01.2020 14:57:00,0,0,8.8,17.07,0,8.27,100
1577887080,01.01.2020 14:58:00,0,0,2.15,4.4,0,2.25,100
1577887260,01.01.2020 15:01:00,0.65,0,6,54.25,0,47.6,100
1577887320,01.01.2020 15:02:00,20.58,0,2.07,25.38,0,2.73,100
1577887560,01.01.2020 15:06:00,0,0,7.33,20.4,0,13.07,100
1577887620,01.01.2020 15:07:00,0,0,1.77,4.63,0,2.86,100
1577887800,01.01.2020 15:10:00,32.5,0,5.05,50.3,0,12.75,100
1577888160,01.01.2020 15:16:00,15.45,0,1.37,18.08,0,1.26,99
1577888340,01.01.2020 15:19:00,45,0,5.15,53.5,0,3.35,98
1577888400,01.01.2020 15:20:00,15,0,1.85,19.23,0,2.38,98
1577888460,01.01.2020 15:21:00,17.33,0,1.82,20.92,0,1.77,98
1577888640,01.01.2020 15:24:00,44.15,0,5.4,44.85,4.7,0,96
1577889000,01.01.2020 15:30:00,0,0,1.57,4.7,0,3.13,96
1577889120,01.01.2020 15:32:00,0,0,2.83,4.13,0,1.3,96
1577889180,01.01.2020 15:33:00,0,0,1.37,2.48,0,1.11,96
1577889360,01.01.2020 15:36:00,0,0,3.65,9.5,0,5.85,96
1577889420,01.01.2020 15:37:00,0,0,1.17,3.13,0,1.96,96
1577889480,01.01.2020 15:38:00,0,0,1.13,3.23,0,2.1,96
1577889540,01.01.2020 15:39:00,1.05,0,1.17,4.52,0,2.3,96
1577889600,01.01.2020 15:40:00,7.22,0,1.27,7.1,1.39,0,96
1577889780,01.01.2020 15:43:00,0,0,3.45,6.05,0,2.6,96
1577889840,01.01.2020 15:44:00,0,0,1.07,2.43,0,1.36,96
1577890080,01.01.2020 15:48:00,27.2,0,4.73,25.2,6.73,0,96
1577890200,01.01.2020 15:50:00,13.43,0,2.07,13.43,2.07,0,96
1577890320,01.01.2020 15:52:00,13.67,0,1.9,13.83,1.74,0,96
1577890380,01.01.2020 15:53:00,6.67,0,0.88,6.75,0.8,0,96
1577890440,01.01.2020 15:54:00,6.87,0,0.88,6.7,1.05,0,96
1577890620,01.01.2020 15:57:00,22.65,0,2.8,25.6,0,0.15,95
1577890680,01.01.2020 15:58:00,6.7,0,1.02,7.42,0.3,0,95
1577890740,01.01.2020 15:59:00,15.25,0,1.1,18.75,0,2.4,95
1577892180,01.01.2020 16:23:00,26.42,0,0.58,27.8,0,0.8,89
1577892240,01.01.2020 16:24:00,25.95,0,0.57,27.77,0,1.25,89
1577892480,01.01.2020 16:28:00,105.8,0,2.2,110.67,0,2.67,88
1577892540,01.01.2020 16:29:00,26.62,0,0.55,27.75,0,0.58,88
1577892600,01.01.2020 16:30:00,26.62,0,0.5,27.7,0,0.58,87
1577892660,01.01.2020 16:31:00,27.05,0,0.47,27.68,0,0.16,87
1577892720,01.01.2020 16:32:00,26.67,0,0.43,27.62,0,0.52,87
1577892780,01.01.2020 16:33:00,25.53,0,0.45,26.95,0,0.97,87
1577892960,01.01.2020 16:36:00,0,0,1.15,8.35,0,7.2,86
1577893020,01.01.2020 16:37:00,0,0,0.38,2.77,0,2.39,86
1577893080,01.01.2020 16:38:00,0,0,0.38,4.58,0,4.2,86
1577893200,01.01.2020 16:40:00,30,0,0.77,31.6,0,0.83,86
1577893260,01.01.2020 16:41:00,15.2,0,0.37,3.13,12.44,0,86
1577893500,01.01.2020 16:45:00,0,0,1.47,10,0,8.53,86
1577893620,01.01.2020 16:47:00,10.17,0,0.7,10.1,0.77,0,86
1577893680,01.01.2020 16:48:00,7.47,0,0.35,5.43,2.39,0,86
1577893740,01.01.2020 16:49:00,7.45,0,0.35,5.5,2.3,0,86
1577893860,01.01.2020 16:51:00,29.57,0,0.7,34.1,0,3.83,84
1577893920,01.01.2020 16:52:00,12.75,0,0.35,13.25,0,0.15,84
1577893980,01.01.2020 16:53:00,13.12,0,0.35,12.3,1.17,0,84
1577894400,01.01.2020 17:00:00,13.28,0,0.35,11.62,2.01,0,83
1577894760,01.01.2020 17:06:00,16.53,0,0.35,19.93,0,3.05,83
1577895000,01.01.2020 17:10:00,83.33,0,1.4,90.6,0,5.87,82
1577895060,01.01.2020 17:11:00,17.63,0,0.35,24.65,0,6.67,81
1577895180,01.01.2020 17:13:00,34.23,0,0.7,41.87,0,6.94,81
1577895300,01.01.2020 17:15:00,38.23,0,0.7,44.23,0,5.3,81
1577895360,01.01.2020 17:16:00,17.95,0,0.35,22.63,0,4.33,81
1577895720,01.01.2020 17:22:00,20.17,0,0.37,14.95,5.59,0,80
1577895840,01.01.2020 17:24:00,42.1,0,0.73,32.83,10,0,78
1577895900,01.01.2020 17:25:00,18.42,0,0.35,15.55,3.22,0,78
1577896020,01.01.2020 17:27:00,42.07,0,0.7,35.43,7.34,0,78
1577896080,01.01.2020 17:28:00,20.13,0,0.35,12.65,7.83,0,78
1577896140,01.01.2020 17:29:00,20.67,0,0.35,15.37,5.65,0,77
1577896200,01.01.2020 17:30:00,17.05,0,0.35,12.18,5.22,0,77
1577896260,01.01.2020 17:31:00,15.62,0,0.35,9.65,6.32,0,77
1577896500,01.01.2020 17:35:00,26.8,0,1.4,22.27,5.93,0,77
1577896560,01.01.2020 17:36:00,6.67,0,0.35,5.68,1.34,0,77
1577896680,01.01.2020 17:38:00,13.33,0,0.7,12.3,1.73,0,77
1577896740,01.01.2020 17:39:00,6.67,0,0.35,7,0.02,0,77
1577896920,01.01.2020 17:42:00,20.4,0,1.05,20.75,0.7,0,76
1577896980,01.01.2020 17:43:00,6.8,0,0.37,6.92,0.25,0,76
1577897040,01.01.2020 17:44:00,6.75,0,0.35,6.9,0.2,0,76
1577897100,01.01.2020 17:45:00,6.67,0,0.35,6.88,0.14,0,76
1577897160,01.01.2020 17:46:00,6.92,0,0.35,6.83,0.44,0,76
1577897400,01.01.2020 17:50:00,26.33,0,1.4,27.4,0.33,0,76
1577897640,01.01.2020 17:54:00,26.67,0,1.4,27.53,0.54,0,75
1577897820,01.01.2020 17:57:00,21.5,0,1.05,20.8,1.75,0,75
1577897880,01.01.2020 17:58:00,7.45,0,0.35,7,0.8,0,75
1577897940,01.01.2020 17:59:00,7.75,0,0.35,7.02,1.08,0,75
1577898000,01.01.2020 18:00:00,6.67,0,0.35,6.98,0.04,0,75
1577898360,01.01.2020 18:06:00,7.55,0,0.37,6.17,1.75,0,75
1577898480,01.01.2020 18:08:00,14.43,0,0.7,11.3,3.83,0,73
1577898540,01.01.2020 18:09:00,7.55,0,0.37,5.47,2.45,0,73
1577898720,01.01.2020 18:12:00,20,0,1.05,16.05,5,0,73
1577898780,01.01.2020 18:13:00,7.62,0,0.35,7.82,0.15,0,73
1577898900,01.01.2020 18:15:00,14.07,0,0.7,13.43,1.34,0,73
1577898960,01.01.2020 18:16:00,6.67,0,0.35,6.23,0.79,0,73
1577899140,01.01.2020 18:19:00,23.5,0,1.05,24.8,0,0.25,73
1577899200,01.01.2020 18:20:00,6.72,0,0.35,7.3,0,0.23,73
1577899320,01.01.2020 18:22:00,13.33,0,0.7,13.53,0.5,0,72
1577899380,01.01.2020 18:23:00,6.67,0,0.35,6.57,0.45,0,72
1577899440,01.01.2020 18:24:00,7.3,0,0.35,5.73,1.92,0,72
1577899500,01.01.2020 18:25:00,6.87,0,0.35,5.65,1.57,0,72
1577899560,01.01.2020 18:26:00,6.67,0,0.35,5.65,1.37,0,72
1577899800,01.01.2020 18:30:00,26.67,0,1.4,25.4,2.67,0,72
1577899860,01.01.2020 18:31:00,6.67,0,0.35,6.53,0.49,0,72
1577900040,01.01.2020 18:34:00,20.9,0,1.1,20.35,1.65,0,72
1577900100,01.01.2020 18:35:00,6.67,0,0.37,6.78,0.26,0,72
1577900160,01.01.2020 18:36:00,6.67,0,0.37,6.8,0.24,0,72
1577900280,01.01.2020 18:38:00,14.83,0,0.7,13.47,2.06,0,71
1577900340,01.01.2020 18:39:00,7.55,0,0.35,6.78,1.12,0,71
1577900400,01.01.2020 18:40:00,6.67,0,0.37,6.72,0.32,0,71
1577900520,01.01.2020 18:42:00,13.6,0,0.7,13.57,0.73,0,71
1577900580,01.01.2020 18:43:00,6.7,0,0.35,6.72,0.33,0,71
1577900640,01.01.2020 18:44:00,7.38,0,0.35,6.73,1,0,71
1577900760,01.01.2020 18:46:00,14.4,0,0.73,13.53,1.6,0,71
1577900880,01.01.2020 18:48:00,14.9,0,0.7,13.47,2.13,0,71
1577900940,01.01.2020 18:49:00,7.55,0,0.35,6.77,1.13,0,71
1577901000,01.01.2020 18:50:00,7.47,0,0.35,6.72,1.1,0,71
1577901060,01.01.2020 18:51:00,7.45,0,0.35,6.7,1.1,0,70
1577901120,01.01.2020 18:52:00,7.58,0,0.35,6.68,1.25,0,70
1577901180,01.01.2020 18:53:00,7.3,0,0.35,6.65,1,0,70
1577901240,01.01.2020 18:54:00,7.67,0,0.37,6.67,1.37,0,70
1577901360,01.01.2020 18:56:00,15.5,0,0.7,13.17,3.03,0,70
1577901480,01.01.2020 18:58:00,15.67,0,0.7,13.2,3.17,0,70
1577901540,01.01.2020 18:59:00,7.62,0,0.35,6.58,1.39,0,70
1577901720,01.01.2020 19:02:00,24,0,1.05,21.65,3.4,0,70
1577901780,01.01.2020 19:03:00,8.08,0,0.35,7.22,1.21,0,70
1577901960,01.01.2020 19:06:00,22.25,0,1.05,21.65,1.65,0,69
1577902380,01.01.2020 19:13:00,13.33,0,0.7,9.13,4.9,0,69
1577902440,01.01.2020 19:14:00,6.67,0,0.35,4.38,2.64,0,69
1577902500,01.01.2020 19:15:00,6.67,0,0.35,3.6,3.42,0,69
1577902560,01.01.2020 19:16:00,6.67,0,0.35,3.35,3.67,0,69
1577902740,01.01.2020 19:19:00,20,0,1.1,10,11.1,0,69
1577902800,01.01.2020 19:20:00,6.67,0,0.35,3.52,3.5,0,69
1577902860,01.01.2020 19:21:00,6.67,0,0.35,3.33,3.69,0,67
1577903340,01.01.2020 19:29:00,6.67,0,0.35,4.17,2.85,0,67
1577903400,01.01.2020 19:30:00,6.67,0,0.35,4.2,2.82,0,67
1577903460,01.01.2020 19:31:00,6.67,0,0.35,4.22,2.8,0,67
1577903520,01.01.2020 19:32:00,6.7,0,0.35,3.93,3.12,0,67
1577903880,01.01.2020 19:38:00,15.3,0,0.35,15.27,0.38,0,66
1577904000,01.01.2020 19:40:00,53.6,0,0.7,42.63,11.67,0,66
1577904180,01.01.2020 19:43:00,79.9,0,1.1,11.6,69.4,0,65
1577904240,01.01.2020 19:44:00,26.12,0,0.35,3.83,22.64,0,65
1577904300,01.01.2020 19:45:00,26.37,0,0.37,3.83,22.91,0,65
1577904540,01.01.2020 19:49:00,0,0,1.2,10.07,0,8.87,64
1577904900,01.01.2020 19:55:00,0,0,0.35,2.58,0,2.23,64
1577904960,01.01.2020 19:56:00,0,0,0.37,2.58,0,2.21,64
1577905020,01.01.2020 19:57:00,0,0,0.37,2.6,0,2.23,64
1577905080,01.01.2020 19:58:00,0,0,0.37,2.57,0,2.2,64
1577905200,01.01.2020 20:00:00,0,0,0.7,5.13,0,4.43,64
1577905260,01.01.2020 20:01:00,0,0,0.35,2.55,0,2.2,64
1577905320,01.01.2020 20:02:00,0,0,0.35,2.5,0,2.15,64
1577905380,01.01.2020 20:03:00,0,0,0.35,2.5,0,2.15,64
1577905500,01.01.2020 20:05:00,0,0,0.7,5.03,0,4.33,65
1577905560,01.01.2020 20:06:00,0,0,0.35,2.48,0,2.13,65
1577905620,01.01.2020 20:07:00,0,0,0.35,2.48,0,2.13,65
1577905680,01.01.2020 20:08:00,0,0,0.37,2.5,0,2.13,65
1577905740,01.01.2020 20:09:00,0,0,0.35,2.52,0,2.17,65
1577905860,01.01.2020 20:11:00,0,0,0.73,5,0,4.27,65
1577905980,01.01.2020 20:13:00,0,0,0.73,4.97,0,4.24,65
1577906100,01.01.2020 20:15:00,0,0,0.7,5.93,0,5.23,65
1577906760,01.01.2020 20:26:00,10,0,0.35,4.17,6.18,0,64
1577906820,01.01.2020 20:27:00,6.75,0,0.35,4.35,2.75,0,64
1577907300,01.01.2020 20:35:00,7.22,0,0.35,3.22,4.35,0,63
1577907480,01.01.2020 20:38:00,0,0,1.05,6.65,0,5.6,63
1577907600,01.01.2020 20:40:00,0,0,0.7,4.4,0,3.7,63
1577907660,01.01.2020 20:41:00,0,0,0.35,2.2,0,1.85,63
1577907720,01.01.2020 20:42:00,0,0,0.37,2.23,0,1.86,63
1577907780,01.01.2020 20:43:00,0,0,0.37,2.23,0,1.86,63
1577908140,01.01.2020 20:49:00,0,0,0.37,2.2,0,1.83,63
1577908320,01.01.2020 20:52:00,0,0,1.1,6.45,0,5.35,63
1577908440,01.01.2020 20:54:00,0,0,0.73,4.2,0,3.47,63
1577908500,01.01.2020 20:55:00,0,0,0.37,2.1,0,1.73,63
1577908740,01.01.2020 20:59:00,0,0,1.47,8.13,0,6.66,63
1577908800,01.01.2020 21:00:00,0,0,0.37,2.03,0,1.66,63
1577908860,01.01.2020 21:01:00,0,0,0.37,2.03,0,1.66,63
1577908920,01.01.2020 21:02:00,0,0,0.37,2.15,0,1.78,63
1577909280,01.01.2020 21:08:00,9.72,0,0.37,3.15,6.94,0,63
1577909640,01.01.2020 21:14:00,10,0,0.35,3.17,7.18,0,63
1577909880,01.01.2020 21:18:00,29.67,0,1.47,11.93,19.21,0,61
1577910000,01.01.2020 21:20:00,12.57,0,0.7,5.9,7.37,0,61
1577910240,01.01.2020 21:24:00,0,0,1.47,7.4,0,5.93,61
1577910300,01.01.2020 21:25:00,0,0,0.37,1.78,0,1.41,61
1577910660,01.01.2020 21:31:00,0,0,0.37,1.75,0,1.38,61
1577910720,01.01.2020 21:32:00,0,0,0.37,1.73,0,1.36,61
1577910900,01.01.2020 21:35:00,0,0,1.1,5.1,0,4,61
1577910960,01.01.2020 21:36:00,0,0,0.37,1.78,0,1.41,61
1577911080,01.01.2020 21:38:00,0,0,0.73,3.43,0,2.7,61
1577911140,01.01.2020 21:39:00,0,0,0.37,1.72,0,1.35,61
1577911320,01.01.2020 21:42:00,0,0,1.1,5.15,0,4.05,61
1577911380,01.01.2020 21:43:00,0.28,0,0.37,14.73,0,14.08,61
1577911440,01.01.2020 21:44:00,20.87,0,0.37,17.67,3.57,0,61
1577911500,01.01.2020 21:45:00,20.13,0,0.37,19.17,1.33,0,61
1577911620,01.01.2020 21:47:00,5.57,0,0.73,5.27,1.03,0,61
1577911680,01.01.2020 21:48:00,0,0,0.37,2.05,0,1.68,61
1577911740,01.01.2020 21:49:00,0,0,0.37,2.08,0,1.71,61
1577911800,01.01.2020 21:50:00,0,0,0.37,2.5,0,2.13,61
1577911860,01.01.2020 21:51:00,0,0,0.37,2.88,0,2.51,61
1577911920,01.01.2020 21:52:00,2.45,0,0.37,3.05,0,0.23,61
1577912040,01.01.2020 21:54:00,14.67,0,0.73,6.47,8.93,0,61
1577912100,01.01.2020 21:55:00,6.67,0,0.37,3.23,3.81,0,60
1577912340,01.01.2020 21:59:00,27.47,0,1.47,12.87,16.07,0,60
1577912400,01.01.2020 22:00:00,6.67,0,0.37,3.27,3.77,0,60
1577912460,01.01.2020 22:01:00,6.97,0,0.37,3.23,4.11,0,60
1577912640,01.01.2020 22:04:00,23.15,0,1.1,9.75,14.5,0,60
1577912700,01.01.2020 22:05:00,7.75,0,0.37,3.22,4.9,0,60
